Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2027-08-02,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28427.0,27319.92,28712.75,1:3.87,3.89%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26835,DOWNSIDE: 136 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25883 - 26835
2027-08-03,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28646.2,27951.76,29080.74,1:1.6,2.42%,STRONG BULLISH,Triangle Breakout | Directional Move,25815,26816,DOWNSIDE: 138 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25815 - 26816
2027-08-04,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27959.4,29249.96,27536.35,1:3.05,4.62%,BULLISH,Higher High-Higher Low | Bull Run Continues,25897,26934,UPSIDE: 121 points,FII flows remain positive | Foreign buying continues,25897 - 26934
2027-08-05,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27986.6,26897.25,28351.4,1:2.99,3.89%,BULLISH,RSI Overbought | Consolidation Zone,25882,26836,DOWNSIDE: 168 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25882 - 26836
2027-08-06,Friday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28381.8,27100.64,28785.65,1:3.17,4.51%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25826,26894,DOWNSIDE: 171 points,Energy stocks leading | Oil majors positive on crude rally,25826 - 26894
2027-08-09,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28056.0,27465.72,28527.98,1:1.25,2.1%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25872,26816,DOWNSIDE: 86 points,DII support strong | Domestic funds accumulating,25872 - 26816
2027-08-10,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27938.2,28698.37,27447.18,1:1.55,2.72%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25943,26836,UPSIDE: 116 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25943 - 26836
2027-08-11,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27773.4,28687.96,27369.11,1:2.26,3.29%,STRONG BULLISH,Golden Cross | Resistance at 27000,25912,26949,UPSIDE: 79 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25912 - 26949
2027-08-12,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28254.6,27636.88,28731.01,1:1.3,2.19%,NEUTRAL/BEARISH,Double Bottom | Reversal Expected,25926,26990,DOWNSIDE: 79 points,Q3 earnings season | Corporate profits robust,25926 - 26990
2027-08-13,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28094.8,28660.99,27734.11,1:1.57,2.02%,NEUTRAL,Triangle Breakout | Directional Move,25952,26889,UPSIDE: 54 points,FII flows remain positive | Foreign buying continues,25952 - 26889
2027-08-16,Monday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28572.0,29289.46,28111.89,1:1.56,2.51%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25984,26992,UPSIDE: 181 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25984 - 26992
2027-08-17,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28423.2,29480.53,28043.18,1:2.78,3.72%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25800,26886,UPSIDE: 110 points,"Chemical sector focus | Atul, Bayer gains on exports",25800 - 26886
2027-08-18,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,27800.4,27231.2,28155.8,1:1.6,2.05%,BULLISH,RSI Overbought | Consolidation Zone,25987,26958,DOWNSIDE: 153 points,"Chemical sector focus | Atul, Bayer gains on exports",25987 - 26958
2027-08-19,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28671.6,29706.59,28346.28,1:3.18,3.61%,NEUTRAL,Bearish Divergence | Profit Taking,25965,26980,UPSIDE: 125 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25965 - 26980
2027-08-20,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28380.8,29259.22,27937.86,1:1.98,3.1%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25873,26900,UPSIDE: 112 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25873 - 26900
2027-08-23,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28667.0,27548.91,29168.21,1:2.23,3.9%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25991,26935,DOWNSIDE: 141 points,FII flows remain positive | Foreign buying continues,25991 - 26935
2027-08-24,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28414.2,29791.94,28010.65,1:3.41,4.85%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25832,26907,UPSIDE: 68 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25832 - 26907
2027-08-25,Wednesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28292.4,27523.99,28619.23,1:2.35,2.72%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25808,26864,DOWNSIDE: 97 points,"Chemical sector focus | Atul, Bayer gains on exports",25808 - 26864
2027-08-26,Thursday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,27709.6,28831.58,27219.08,1:2.29,4.05%,BULLISH,Support Breach | Watch 25800,25920,26877,UPSIDE: 104 points,FII flows remain positive | Foreign buying continues,25920 - 26877
2027-08-27,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28418.8,29487.34,27947.15,1:2.27,3.76%,NEUTRAL,Golden Cross | Resistance at 27000,25906,26809,UPSIDE: 105 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25906 - 26809
2027-08-30,Monday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,28248.0,27531.82,28723.55,1:1.51,2.54%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25876,26819,DOWNSIDE: 62 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25876 - 26819
2027-08-31,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,28387.2,29515.78,27845.88,1:2.08,3.98%,NEUTRAL,Golden Cross | Resistance at 27000,25978,26881,UPSIDE: 119 points,Q3 earnings season | Corporate profits robust,25978 - 26881
2027-09-01,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28369.4,27618.97,28936.65,1:1.32,2.65%,NEUTRAL/BEARISH,RSI Overbought | Consolidation Zone,25983,26947,DOWNSIDE: 89 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25983 - 26947
2027-09-02,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27993.6,29108.17,27665.65,1:3.4,3.98%,STRONG BULLISH,Bearish Divergence | Profit Taking,25849,26962,UPSIDE: 118 points,Telecom strength | Bharti Airtel gains on tariff hikes,25849 - 26962
2027-09-03,Friday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28675.8,29819.78,28196.92,1:2.39,3.99%,NEUTRAL,Breakout above 26500 | Momentum Building,25857,26806,UPSIDE: 76 points,"Realty sector gaining traction | DLF, Oberoi up",25857 - 26806
2027-09-06,Monday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28589.0,29168.33,28141.71,1:1.3,2.03%,BULLISH,Double Bottom | Reversal Expected,25887,26820,UPSIDE: 72 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25887 - 26820
2027-09-07,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28135.2,27039.94,28558.21,1:2.59,3.89%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25846,26857,DOWNSIDE: 183 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25846 - 26857
2027-09-08,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28647.4,29326.3,28358.87,1:2.35,2.37%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25981,26800,UPSIDE: 103 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25981 - 26800
2027-09-09,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28659.6,29539.15,28368.09,1:3.02,3.07%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25803,27000,UPSIDE: 91 points,FII flows remain positive | Foreign buying continues,25803 - 27000
2027-09-10,Friday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28566.8,29895.52,27998.87,1:2.34,4.65%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25924,26941,UPSIDE: 99 points,FII flows remain positive | Foreign buying continues,25924 - 26941
2027-09-13,Monday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28465.0,29718.96,28093.19,1:3.37,4.41%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25847,26923,UPSIDE: 109 points,"FMCG holding support | ITC, HUL steady amid volatility",25847 - 26923
2027-09-14,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,27767.2,28400.08,27445.21,1:1.97,2.28%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25894,26893,UPSIDE: 176 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25894 - 26893
2027-09-15,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28081.4,28686.06,27624.81,1:1.32,2.15%,NEUTRAL,Head & Shoulders | Downside Risk,25879,26894,UPSIDE: 182 points,FII flows remain positive | Foreign buying continues,25879 - 26894
2027-09-16,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28696.6,27523.55,29197.4,1:2.34,4.09%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25806,26990,DOWNSIDE: 149 points,Cement stocks stable | UltraTech holding ground,25806 - 26990
2027-09-17,Friday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27759.8,26771.99,28175.94,1:2.37,3.56%,BULLISH,Double Bottom | Reversal Expected,25866,26993,DOWNSIDE: 134 points,Energy stocks leading | Oil majors positive on crude rally,25866 - 26993
2027-09-20,Monday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28383.0,27691.3,28738.32,1:1.95,2.44%,BULLISH,RSI Overbought | Consolidation Zone,25898,26922,DOWNSIDE: 74 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25898 - 26922
2027-09-21,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28175.2,29195.24,27781.4,1:2.59,3.62%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25812,26831,UPSIDE: 111 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25812 - 26831
2027-09-22,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28229.4,29433.88,27864.43,1:3.3,4.27%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25896,26851,UPSIDE: 79 points,DII support strong | Domestic funds accumulating,25896 - 26851
2027-09-23,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28322.6,28942.45,27992.0,1:1.87,2.19%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25948,26831,UPSIDE: 70 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25948 - 26831
2027-09-24,Friday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,27967.8,26815.76,28354.38,1:2.98,4.12%,BULLISH,Moving Average Crossover | Trend Change,25899,26832,DOWNSIDE: 164 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25899 - 26832
2027-09-27,Monday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28577.0,27763.13,28896.56,1:2.55,2.85%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25813,26873,DOWNSIDE: 80 points,DII support strong | Domestic funds accumulating,25813 - 26873
2027-09-28,Tuesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28651.2,28047.67,29216.18,1:1.07,2.11%,BULLISH,Higher High-Higher Low | Bull Run Continues,25843,26921,DOWNSIDE: 170 points,"Chemical sector focus | Atul, Bayer gains on exports",25843 - 26921
2027-09-29,Wednesday,September,9:00 AM - MARKET OPEN,India Today Business,SELL,28540.4,27204.88,28825.98,1:4.68,4.68%,NEUTRAL,Head & Shoulders | Downside Risk,25803,26804,DOWNSIDE: 194 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25803 - 26804
2027-09-30,Thursday,September,9:00 AM - MARKET OPEN,India Today Business,BUY,28301.6,29657.8,27771.0,1:2.56,4.79%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25967,26841,UPSIDE: 109 points,FII flows remain positive | Foreign buying continues,25967 - 26841
2027-10-01,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28454.8,29092.94,27988.47,1:1.37,2.24%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25829,26911,UPSIDE: 138 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25829 - 26911
2027-10-04,Monday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28787.0,27605.52,29220.2,1:2.73,4.1%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25969,26988,DOWNSIDE: 193 points,"FMCG holding support | ITC, HUL steady amid volatility",25969 - 26988
2027-10-05,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28680.2,27277.24,29150.62,1:2.98,4.89%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25888,26810,DOWNSIDE: 200 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25888 - 26810
2027-10-06,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28035.4,28682.69,27676.83,1:1.81,2.31%,BULLISH,Support Breach | Watch 25800,25988,26826,UPSIDE: 145 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25988 - 26826
2027-10-07,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28498.6,27790.9,28811.36,1:2.26,2.48%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25977,26996,DOWNSIDE: 53 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25977 - 26996
2027-10-08,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28656.8,29625.41,28101.37,1:1.74,3.38%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25871,26832,UPSIDE: 185 points,"FMCG holding support | ITC, HUL steady amid volatility",25871 - 26832
2027-10-11,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28442.0,29638.51,27928.2,1:2.33,4.21%,MODERATELY BULLISH,Support Breach | Watch 25800,25975,26942,UPSIDE: 199 points,"Realty sector gaining traction | DLF, Oberoi up",25975 - 26942
2027-10-12,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28687.2,29469.79,28178.25,1:1.54,2.73%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25957,26947,UPSIDE: 128 points,FII flows remain positive | Foreign buying continues,25957 - 26947
2027-10-13,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28499.4,27550.96,28892.08,1:2.42,3.33%,NEUTRAL,Bearish Divergence | Profit Taking,25920,26913,DOWNSIDE: 116 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25920 - 26913
2027-10-14,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28632.6,29967.35,28333.62,1:4.46,4.66%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25821,26833,UPSIDE: 158 points,"Chemical sector focus | Atul, Bayer gains on exports",25821 - 26833
2027-10-15,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28549.8,29585.19,28186.18,1:2.85,3.63%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25988,26840,UPSIDE: 182 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25988 - 26840
2027-10-18,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28025.0,29082.67,27723.65,1:3.51,3.77%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25917,26892,UPSIDE: 122 points,"Chemical sector focus | Atul, Bayer gains on exports",25917 - 26892
2027-10-19,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28082.2,27098.07,28519.91,1:2.25,3.5%,STRONG BULLISH,Triangle Breakout | Directional Move,25835,26883,DOWNSIDE: 116 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25835 - 26883
2027-10-20,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28142.4,27212.71,28569.46,1:2.18,3.3%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25822,26831,DOWNSIDE: 178 points,Q3 earnings season | Corporate profits robust,25822 - 26831
2027-10-21,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27837.6,28777.17,27476.67,1:2.6,3.38%,NEUTRAL,Breakout above 26500 | Momentum Building,25893,26839,UPSIDE: 63 points,Cement stocks stable | UltraTech holding ground,25893 - 26839
2027-10-22,Friday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28398.8,27598.4,28737.31,1:2.36,2.82%,STRONG BULLISH,Head & Shoulders | Downside Risk,25934,26872,DOWNSIDE: 156 points,"FMCG holding support | ITC, HUL steady amid volatility",25934 - 26872
2027-10-25,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28732.0,29364.67,28379.26,1:1.79,2.2%,MODERATELY BULLISH,Support Breach | Watch 25800,25902,26916,UPSIDE: 52 points,DII support strong | Domestic funds accumulating,25902 - 26916
2027-10-26,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,28208.2,27541.57,28738.64,1:1.26,2.36%,BULLISH,RSI Overbought | Consolidation Zone,25930,26835,DOWNSIDE: 57 points,Cement stocks stable | UltraTech holding ground,25930 - 26835
2027-10-27,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28265.4,29106.01,27920.28,1:2.44,2.97%,NEUTRAL,Head & Shoulders | Downside Risk,25916,26943,UPSIDE: 168 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25916 - 26943
2027-10-28,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,28772.6,29792.08,28286.84,1:2.1,3.54%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25883,26978,UPSIDE: 153 points,"Realty sector gaining traction | DLF, Oberoi up",25883 - 26978
2027-10-29,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27974.8,28936.76,27561.83,1:2.33,3.44%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25944,26946,UPSIDE: 118 points,Q3 earnings season | Corporate profits robust,25944 - 26946
2027-11-01,Monday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,28095.0,28737.61,27713.49,1:1.68,2.29%,NEUTRAL,Support Breach | Watch 25800,25801,26888,UPSIDE: 69 points,"FMCG holding support | ITC, HUL steady amid volatility",25801 - 26888
2027-11-02,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,28003.2,26867.48,28467.85,1:2.44,4.06%,STRONG BULLISH,Moving Average Crossover | Trend Change,25896,26958,DOWNSIDE: 120 points,Cement stocks stable | UltraTech holding ground,25896 - 26958
2027-11-03,Wednesday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,28188.4,27139.4,28508.29,1:3.28,3.72%,NEUTRAL,Bullish Engulfing | Support at 26000,25866,26831,DOWNSIDE: 139 points,Q3 earnings season | Corporate profits robust,25866 - 26831
2027-11-04,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27964.6,28790.54,27466.8,1:1.66,2.95%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25939,26948,UPSIDE: 175 points,Energy stocks leading | Oil majors positive on crude rally,25939 - 26948
2027-11-05,Friday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27886.8,29123.32,27407.28,1:2.58,4.43%,STRONG BULLISH,Bearish Divergence | Profit Taking,25950,26925,UPSIDE: 151 points,Energy stocks leading | Oil majors positive on crude rally,25950 - 26925
2027-11-08,Monday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,28118.0,29366.18,27747.15,1:3.37,4.44%,NEUTRAL,Bullish Engulfing | Support at 26000,25872,26819,UPSIDE: 123 points,Telecom strength | Bharti Airtel gains on tariff hikes,25872 - 26819
2027-11-09,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,28688.2,27825.85,29004.63,1:2.73,3.01%,NEUTRAL,Breakout above 26500 | Momentum Building,25976,26838,DOWNSIDE: 79 points,Cement stocks stable | UltraTech holding ground,25976 - 26838
2027-11-10,Wednesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,28137.4,28828.72,27662.06,1:1.45,2.46%,NEUTRAL/BEARISH,Moving Average Crossover | Trend Change,25850,26984,UPSIDE: 174 points,Energy stocks leading | Oil majors positive on crude rally,25850 - 26984
2027-11-11,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,28322.6,27711.62,28672.69,1:1.75,2.16%,NEUTRAL,Head & Shoulders | Downside Risk,25872,26921,DOWNSIDE: 122 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25872 - 26921
2027-11-12,Friday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27984.8,26928.55,28328.87,1:3.07,3.77%,BULLISH,Bearish Divergence | Profit Taking,25898,26837,DOWNSIDE: 123 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25898 - 26837
